,SKU,Product_Name,Category,main_category,sub_category,Is_Bridal,Has_Discount,is_bestseller,Definition,Product_URL,Extra_Detail_on_Product,Delivery_Time,NeckPiece_Type,Earing_Type,Haaram_Length,Earring_Length,Dome_Width,Available_Options,Availability_Rope_Addon,Availability_Chain_Addon,Availability_Size_2.4,Availability_Size_2.6,Availability_Size_2.8,Availability_Size_2.10,Availability,Size_2.4_availability,Size_2.6_availability,Size_2.8_availability,Size_2.10_availability,Any_Size_Available,Rope_Cost,Chain_Cost,Size_2.4_Cost,Size_2.6_Cost,Size_2.8_Cost,Size_2.10_Cost,Base_Price_Without_Addon,Discounted_Base_Price_Without_Addon,Final_Price_with_Rope_Addon,Final_Price_with_Chain_Addon,american,antique,indo,kerala,mediterranean,traditional,royal,victorian,vintage,western,work,party,bold,invisible,goddess,floral,coin,krishna,lakshmi,maangaz,peacock,tamara,temple,coral,beaded,emerald,pearl,ruby,stoned
207,M83859,Lakshmi floral bangles,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,antique gold finished goddess Lakshmi and floral pattern bangles,https://madeforhers.in/product/lakshmi-floral-bangles-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,809,No Discount,809,809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
208,M85311,Lakshmi floral bangles – Gift,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,matte gold finished goddess Lakshmi and floral designed bangles,https://madeforhers.in/product/lakshmi-floral-bangles-3/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,Out of stock,In stock,Out of stock,1,0,0,0,0,0,0,759,No Discount,759,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
209,M27257,Lakshmi openable bridal bangles – thara,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique gold finished goddess lakshmi and kempu stone worked temple designer bold bridal openable kada bangles,https://madeforhers.in/product/lakshmi-openable-bridal-bangles-thara/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1549,No Discount,1549,1549,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
210,M23897,Lakshmi openable kada bangles – thara,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique gold  finished goddess lakshmi and peacock designed kempu stone worked openable bridal bangles,https://madeforhers.in/product/lakshmi-openable-kada-bangles-thara/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1699,No Discount,1699,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
211,M46411,multi coloured block bangles – Gift,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,matte gold finished multi coloured stoned block bangles,https://madeforhers.in/product/multi-coloured-block-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,Out of stock,Out of stock,1,0,0,0,0,0,0,679,No Discount,679,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,M46472,Murukku pattern bangles,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,antique gold finished Tamara and peacock designed murukku pattern bangles,https://madeforhers.in/product/murukku-pattern-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,Out of stock,Out of stock,Out of stock,0,0,0,0,0,0,0,829,No Discount,829,829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
213,M73272,murukku pattern bangles – Pocket friendly,Bangles,Golden Jewellery,Bangles,0,0,0,matte gold finished american diamond stoned murukku pattern bangles,https://madeforhers.in/product/murukku-pattern-bangles-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,819,No Discount,819,819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,M34343,murukku pattern lakshmi bangles,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,antique black gold finished goddess lakshmi pattern emerald green stone worked bangle set,https://madeforhers.in/product/murukku-pattern-lakshmi-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,Out of stock,In stock,Out of stock,1,0,0,0,0,0,0,769,No Discount,769,769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
215,M36224,Murukku Pattern Lakshmi Bangles – Pocket friendly,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,Antique  gold finished goddess lakshmi and peacock  designed murukku pattern bangles,https://madeforhers.in/product/murukku-pattern-lakshmi-bangles-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,In stock,Out of stock,Out of stock,1,0,0,0,0,0,0,746,No Discount,746,746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
216,M15727,Nagas bangles – thara,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique black gold finished  goddess Lakshmi and peacock designed openable bridal kada bangles,https://madeforhers.in/product/nagas-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,Out of stock,Out of stock,Out of stock,0,0,0,0,0,0,0,1399,No Discount,1399,1399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
217,M89863,Nagasi bangles,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique gold finished 3d temple designer goddess Lakshmi mangaz designed heavy stone worked real gold inspired nagasi bangles,https://madeforhers.in/product/nagasi-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,Out of stock,Out of stock,1,0,0,0,0,0,0,1479,No Discount,1479,1479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
218,M38711,nakshatra bangles – Statement look,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,matte gold finished american diamond stoned floral pattern bangles,https://madeforhers.in/product/nakshatra-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8",0,0,1,1,1,0,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,869,No Discount,869,869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
219,M49886,nakshatra single kada bangles,"Bangles, Sale",Golden Jewellery,Bangles,0,0,0,matte gold finished american diamond stoned nakshatra kada bangles,https://madeforhers.in/product/nakshatra-single-kada-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8",0,0,1,1,1,0,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,689,No Discount,689,689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,M53258,nakshi bangles,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,temple gold finished nakshi designed goddess lakshmi and peacock designed gold bold bridal bangles,https://madeforhers.in/product/nakshi-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8",0,0,1,1,1,0,Refer to Size Availability,Out of stock,Out of stock,In stock,Out of stock,1,0,0,0,0,0,0,1279,No Discount,1279,1279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
221,M73123,navarathna bangles,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,matte gold finished navarathna stoned bangles,https://madeforhers.in/product/navarathna-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8",0,0,1,1,1,0,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,839,No Discount,839,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,M83484,Navarathna bangles – Pocket friendly,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,matte gold finished navarathna multi colour stone work minimalistic bangles,https://madeforhers.in/product/navarathna-bangles-3/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,Out of stock,In stock,Out of stock,1,0,0,0,0,0,0,719,No Discount,719,719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,M27187,Navarathna bangles version 2,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,matte gold finished American diamond and  navarathna stoned  worked bangles,https://madeforhers.in/product/navarathna-bangles-version-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1149,No Discount,1149,1149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,M87381,Nayanthara bangles,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique gold finished goddess Lakshmi and thilagam pattern bangles,https://madeforhers.in/product/nayanthara-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,899,No Discount,899,899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,M24851,Nita ambani bangles,"Bangles, Golden Jewellery, New Arrivals",Silver Jewellery,Bangles,0,0,0,silver plated premium emerald green stone worked bangles,https://madeforhers.in/product/nita-ambani-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1449,No Discount,1449,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,M34929,Openable peacock bangles – thara,"Bangles, Golden Jewellery, New Arrivals",Golden Jewellery,Bangles,0,0,0,antique finished peacock designed temple designer floral kempu openable bridal bangles,https://madeforhers.in/product/openable-peacock-bangles-thara/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,In stock,Out of stock,Out of stock,1,0,0,0,0,0,0,2199,No Discount,2199,2199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
227,M18134,parrot bangles – Pocket friendly,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,antique gold finished real gold inspired kemp exquisite stone worked bangles,https://madeforhers.in/product/parrot-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,Out of stock,Out of stock,Out of stock,0,0,0,0,0,0,0,819,No Discount,819,819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,M34274,peacock bangles,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,antique black gold finished peacock designed bangles,https://madeforhers.in/product/peacock-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8",0,0,1,1,1,0,Refer to Size Availability,In stock,Out of stock,In stock,Out of stock,1,0,0,0,0,0,0,1169,No Discount,1169,1169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
229,M58886,peacock bangles,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,antique gold finished peacock designed exquisite stone worked bold bridal bangles,https://madeforhers.in/product/peacock-bangles-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1139,No Discount,1139,1139,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,M74177,peacock bangles – Statement look,"Bangles, Golden Jewellery, Re Stocks",Golden Jewellery,Bangles,0,0,0,matte gold finished peacock designed grand and heavy stone worked peacock bangles,https://madeforhers.in/product/peacock-bangles-3/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1189,No Discount,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,M65589,Peacock bridal bangles,"Bangles, Exclusive, Golden Jewellery, New Arrivals, Re Stocks",Golden Jewellery,Bangles,0,0,0,antique gold finished 3d peacock real gold inspired openable kada bangles,https://madeforhers.in/product/peacock-bangles-4/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,1699,No Discount,1699,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,M47834,Peacock kadaa bangles,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,gold finished peacock and floral designed kadaa bangles,https://madeforhers.in/product/84124/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,Out of stock,Out of stock,Out of stock,Out of stock,0,0,0,0,0,0,0,1149,No Discount,1149,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
233,M11556,peacock lakshmi bangles – Statement look,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,antique black gold finished goddess lakshmi and peacock designed floral pattern bold kada bangles,https://madeforhers.in/product/peacock-lakshmi-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,In stock,Out of stock,1,0,0,0,0,0,0,1149,No Discount,1149,1149,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
234,M35122,Real gold replica bangles – Pocket friendly,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,matte gold finished real gold look like full white stone worked floral pattern bangles,https://madeforhers.in/product/real-gold-replica-bangles-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,In stock,Out of stock,Out of stock,1,0,0,0,0,0,0,819,No Discount,819,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,M66378,Real gold replica bangles – Statement look,"Bangles, Golden Jewellery",Golden Jewellery,Bangles,0,0,0,matte gold finished real gold inspired floral pattern bangles,https://madeforhers.in/product/real-gold-replica-bangles/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"2.4, 2.6, 2.8, 2.10",0,0,1,1,1,1,Refer to Size Availability,In stock,Out of stock,Out of stock,Out of stock,1,0,0,0,0,0,0,819,No Discount,819,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
